Country,Features,Region,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
        Finland,distribution losses ,Europe,2.748,3.027,2.941,3.447,2.959,3.041,3.054,3.043,3.334,2.774,2.761002,2.693,2.909,2.602,2.766,2.434999,2.586,2.767998,3.0240001,3.0620001,3.0209999,3.2147404
        Former Czechoslovakia,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
        Former Serbia and Montenegro,distribution losses ,Europe,5.591,5.897,5.953,5.745,5.633,5.349,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
        Former Yugoslavia,distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
        France,distribution losses ,Europe,30.411,30.638,30.898,31.749,31.735,32.231,31.805,31.613,33.481,34.878,35.414001,36.922671,37.855369,38.785214,34.526922,36.140431,37.478041,38.599301,38.620285,38.092724,35.8935321,38.1338833
        Germany,distribution losses ,Europe,34.092,33.159,27.457,27.083,28.242,29.328,28.38,29.312,30.118,25.003,23.973999,24.799001,24.561999,24.474003,24.159001,25.605,25.758997,27.024001,26.6609999,27.474,26.939,26.582
"        Germany, East",distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"        Germany, West",distribution losses ,Europe,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
        Gibraltar,distribution losses ,Europe,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.007,0.006,0.006,0.006527,0.007,0.007,0.006980924
        Greece,distribution losses ,Europe,4.273,4.944,3.979,4.926,5.199,5.598,5.1,4.86,5.053,3.223,3.782997,2.819999,1.611,3.894999,4.149001,4.895,3.956998,1.101788,5.242,3.692416,5.213355,4.02
        Hungary,distribution losses ,Europe,4.84,4.676,4.399,4.24,3.98,3.941,3.964,3.959,3.888,3.604,3.800998,3.783999,3.683998,3.663,3.630999,3.694999,3.566,3.455999,3.357,3.292,3.139,3.0314049
        Iceland,distribution losses ,Europe,0.316,0.353,0.395,0.49,0.382,0.381,0.413,0.495,0.576,0.508,0.698999,0.503,0.485999,0.374,0.498,0.575999,0.489,0.591001,0.5541739,0.531,0.54,0.554
        Ireland,distribution losses ,Europe,2.02,1.907,1.966,2.036,2.036,2.049,2.116,2.172,2.222,2.101,2.098233,2.028184,2.00285,2.017238,2.028393,2.083988,2.134782,2.176184,2.235563,2.2739081,2.3134508,2.3969533
        Italy,distribution losses ,Europe,19.203,19.356,19.782,20.889,20.868,20.626,19.926,20.976,20.444,20.352,20.57,20.848002,21.000001,21.186999,19.450999,19.716999,18.753001,18.667622,17.9881589,17.81822,17.366,17.051
        Kosovo,distribution losses ,Europe,--,--,--,--,--,--,--,--,0.953,0.964,0.939,0.941,0.929,0.879,0.818,0.999,1.174,1.317,1.125,1.145,0.945,0.945
        Latvia,distribution losses ,Europe,0.992,0.99,0.993,0.902,0.885,0.836,0.818,0.798,0.798,0.741,0.7247,0.615869,0.559096,0.574888,0.464999,0.45057,0.475581,0.474293,0.4482328,0.4413554,0.3811101,0.3941375
        Lithuania,distribution losses ,Europe,1.281,1.416,1.426,1.413,1.283,1.229,1.089,1.118,1.0153,0.9692,0.988999,0.872001,0.883001,0.872,0.815,0.792999,0.907029,0.913999,0.9344999,0.861611,0.951553,0.9263583
        Luxembourg,distribution losses ,Europe,0.041,0.041,0.041,0.041,0.039,0.116,0.114,0.114,0.117,0.116,0.1336,0.1657,0.1542,0.153102,0.1529,0.157602,0.1578,0.1559,0.1553001,0.151202,0.1382165,0.1465973
        Malta,distribution losses ,Europe,0.235,0.256,0.27,0.294,0.291,0.256,0.276,0.314,0.332,0.339,0.169,0.187,0.226,0.187,0.132,0.179,0.216,0.144293,0.142797,0.158,0.128,0.128
        Montenegro,distribution losses ,Europe,--,--,--,--,--,--,0.85,0.688,0.725,0.717,0.668,0.651,0.695,0.758,0.689,0.586,0.541,0.512,0.503,0.493,0.487,0.487
        Netherlands,distribution losses ,Europe,4.104,4.2,4.227,4.282,4.404,4.473,4.533,4.625,4.659,4.405,5.633,5.198001,5.191065,5.133,4.934001,5.264443,5.433832,5.41428,5.333822,5.058608,4.7885682,4.4144234
        North Macedonia,distribution losses ,Europe,1.031,1.071,1.236,1.307,1.377,1.592,1.683,1.509,1.444,1.187,1.279,1.388,1.296,1.152,1.069,1.036,1.007,1.004,0.994813,0.979,0.98,0.980972623
        Norway,distribution losses ,Europe,8.778,7.788,9.263,9.368,10.965,10,10.114,10.111,9.704,7.578,9.553998,7.298,9.158,8.06,7.605,7.469,9.169999,9.152999,9.00538,8.257,8.908998,9.0760562
        Poland,distribution losses ,Europe,14.234,14.197,14.4,14.46,14.431,14.563,14.021,14.416,12.589,12.533,11.851,10.638,10.884,10.247,10.25,10.534,9.495,9.996,8.894,8.951,9.995,9.25
        Portugal,distribution losses ,Europe,3.649,4.057,3.502,3.881,4.057,4.212,3.686,3.18,4.189,3.792,4.28,4.09,4.707,5.455,5.209,4.894,4.901,5.100801,5.06,4.947661,4.501381,4.479587
        Romania,distribution losses ,Europe,6.629,6.814,6.686,4.774,6.073,6.08,6.578,6.751,7.19,7.029,7.058,7.141,7.062,7.021,7.097,7.161,7.125,6.994,7.056474,6.501,6.202,6.689595316
        Serbia,distribution losses ,Europe,--,--,--,--,--,--,5.725,5.763,5.903,5.971,6.024,5.844,5.609,5.501,5.163,5.169,4.808,4.806,4.532353,4.332,4.385,4.396593516
        Slovakia,distribution losses ,Europe,1.756,1.326,1.108,1.939,1.318,1.687,1.399,1.444,1.003,0.782,0.856,0.515,1.274,0.76,0.667,1.363,1.332,1.263,1.235,1.699,1.589,1.879
        Slovenia,distribution losses ,Europe,0.811,0.729,0.737,0.856,0.874,0.953,0.863,0.867,0.812,0.893,0.982,0.824,0.875,0.848,0.821,0.864,0.876,0.89329,0.879694,0.858347,0.848755,0.854165
        Spain,distribution losses ,Europe,19.266,17.981,19.247,22.527,24.07,25.96,25.125,25.481,25.81,24.445,27.4,26.027,25.675,26.694,26.393,26.509,26.72,23.823,25.596,24.79,25.631,26.3089219
        Sweden,distribution losses ,Europe,10.815,11.805,11.885,10.667,10.945,11.708,10.864,10.657,10.987,9.911,10.561,10.597,10.96,10.003,7.335,6.988,8.569,9.495,10.537,10.842,8.634,8.942
        Switzerland,distribution losses ,Europe,4.087,4.196,4.165,4.189,4.244,4.229,4.193,4.222,4.284,4.188,4.372,4.481,4.576,4.664,4.674,4.54,4.456,4.558714,4.228349,4.148986,4.271825,4.4666944
        Turkiye,distribution losses ,Europe,23.756,23.329,23.932,24.052,23.243,24.044,24.81,26.647,27.481,28.991,30.222,32.369,35.657,37.133999,37.331001,36.528,35.61103,34.659467,31.6349909,31.285468,29.367801,30.990369
        United Kingdom,distribution losses ,Europe,31.143,32.077,30.963,32.07,33.175,27.901,27.515,27.83,28.103,28.148,26.883999,27.990001,28.293999,26.550001,27.448,28.607,26.330475,26.834961,25.651,25.4496109,26.322746,25.867
        Afghanistan,distribution losses ,Asia & Oceania,0.125,0.125,0.13,0.15,0.15,0.15,0.2,0.21,0.2,0.22,0.304,0.404,0.404,0.49,0.52,0.522,0.59,0.615,0.64,0.67,0.67,0.666853647
        American Samoa,distribution losses ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0.01355,0.014069313
        Australia,distribution losses ,Asia & Oceania,14.98,18.151,15.062,11.25,11.644,15.352,15.699,14.618,14.811,12.027,14.483,14.837,12.918,11.99,9.252,11.707,14.149,11.239891,11.346497,10.960147,11.173536,9.3000311
        Bangladesh,distribution losses ,Asia & Oceania,2.417,2.413,2.372,2.271,2.038,1.966,1.778,1.602,4.293,4.214,4.325,4.528,5.79,7.031,6.819,10.714,10.521,11.412782,12.76803,9.534778,9.423836,9.44584131
        Bhutan,distribution losses ,Asia & Oceania,0.015,0.06806,0.0926,0.1227,0.1302,0.1172,0.12105,0.15069,0.01175,0.01486,0.01919,0.02314,0.08417,0.08277,0.08063,0.06673,0.2657,0.05796,0.1845,0.52606,0.52606,0.52606
        Brunei,distribution losses ,Asia & Oceania,0.029,0.307,0.34,0.392,0.122,0.174,0.176,0.165,0.164,0.218,0.368,0.267,0.243,0.409,0.289,0.269,0.243,0.481,0.481,0.497,0.439,0.439
        Burma,distribution losses ,Asia & Oceania,1.602,1.46,1.584,1.576,1.699,2.352,1.809,1.96,1.921,1.971,2.313,2.708,2.71,2.635,2.901,2.573,2.385,2.88227,2.960066,3.4048,3.579527,3.705993214
        Cambodia,distribution losses ,Asia & Oceania,0.085,0.124,0.096,0.092,0.17,0.107,0.142,0.216,0.164,0.178,0.286,0.296,0.262,0.499,0.717,0.81,0.936,1.332,1.09,1.36,1.309,1.392357143
        China,distribution losses ,Asia & Oceania,93.826,103.294,116.838,126.068,142.06,170.647,185.883,206.171,213.788,225.822,256.824,270.07,289.616,314.071,309.988,298.786,306.293,319.583,335.171,333.01,323.348,328.1611713
        Cook Islands,distribution losses ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003
        Fiji,distribution losses ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.09,0.102,0.106380032
        French Polynesia,distribution losses ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.041,0.04099968
        Guam,distribution losses ,Asia & Oceania,0.1089,0.1135,0.1,0.1572,0.1862,0.1577,0.1454,0.1393,0.1383,0.1382,0.1317,0.12,0.214,0.1006,0.0844,0.0793,0.0809,0.0839,0.0849,0.0884,0.0936,0.090111227
        Hawaiian Trade Zone,distribution losses ,Asia & Oceania,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
        Hong Kong,distribution losses ,Asia & Oceania,1.524,1.483,1.592,1.671,1.752,1.845,1.748,1.888,1.808,1.917,1.831,2.011,2.141,1.816,1.934,1.846,1.783,1.745,1.665,1.726,1.622133,1.486500904
        India,distribution losses ,Asia & Oceania,155.073,166.111,162.882,174.035,175.535,180.099,183.043,187.513,180.321,192.211,194.537,208.4,212.231,222.527,228.325,240.865,249.198,259.374,270.16702,270.701473,252.501695,257.4630304
        Indonesia,distribution losses ,Asia & Oceania,10.849,13.145,17.572,19.569,14.242,14.237,14.736,15.239,15.094,15.048,15.954,16.672,17.847,20.701,21.423,22.057,22.706,21.48505,22.863814,26.126675,25.263376,26.01533143
        Japan,distribution losses ,Asia & Oceania,46.949,45.35,49.608,49.786,48.862,48.19,48.009,48.728,49.105,48.333,47.149,46.834,43.244,47.518,43.334,40.587,45.6,40.642409,45.010119,44.095486,46.264556,41.7788319
        Kiribati,distribution losses ,Asia & Oceania,0.00091,0.00077,0.00091,0,0,0.003,0.003,0.003,0.003,0.003,0.0034,0.0035,0.0045,0.0048,0.0042,0.0045,0.0045,0.0045,0.0046,0.0047,0.0047,0.0047
        Laos,distribution losses ,Asia & Oceania,0.18585,0.25572,0.23983,0.23917,0.29776,0.322,0.33,0.32,0.33,0.362,0.571,0.649,0.948,0.907,1.106,2.565,1.859,2.249132,2.491774,2.261707,2.894336,2.75460326
        Macau,distribution losses ,Asia & Oceania,0,0,0,0,0.125,0.128,0.134,0.153,0.1514,0.1688,0.16,0.142,0.167,0.146,0.166,0.124,0.158,0.139,0.15,0.157,0.136,0.150146657
        Malaysia,distribution losses ,Asia & Oceania,5.54,5.687,5.94,6.278,6.583,6.614,7.187,7.801,7.824,6.583,7.698,12.099,8.36,5.308,12.769,10.354,10.805,11.345894,11.760791,12.301257,12.591791,12.591791
        Maldives,distribution losses ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.021,0.021,0.022,0.022504248
        Micronesia,distribution losses ,Asia & Oceania,,,,,,,,,,,,,,,,,,,,,,
        Mongolia,distribution losses ,Asia & Oceania,0.576,0.603,0.583,0.489,0.48,0.42,0.442,0.442,0.436,0.494,0.505,0.644,0.675,0.74,0.793,0.783,0.817,0.811,0.875,0.892,0.963,1.000214286
        Nauru,distribution losses ,Asia & Oceania,0.003,0.003,0.003,0.003,0.003,0.0036,0.0021,0.002,0.002,0.002,0.0021,0.0022,0.0072,0.0073,0.0078,0.01166,0.01047,0.00876,0.00772,0.00433,0.0045,0.004537649
        Nepal,distribution losses ,Asia & Oceania,0.352,0.392,0.417,0.442,0.656,0.718,0.815,0.845,0.896,1.073,1.101,1.102,1.075,1.155,1.224,1.309,1.433,1.443,1.114,1.183,1.526,1.642190087
        New Caledonia,distribution losses ,Asia & Oceania,0.025,0.0222,0.0232,0.0215,0.0212,0.0219,0.0221,0.027,0.0698,0.0678,0.0657,0.0636,0.0703,0.0676,0.0575,0.0608,0.0903,0.0677,0.0652,0.0566,0.0671,0.065347177
        New Zealand,distribution losses ,Asia & Oceania,3.044446657,3.027575162,3.013244428,2.892774306,2.993978496,2.978046787,3.010701125,3.028897749,3.129857063,2.992296155,3.100711,3.000795,3.00291,2.895148,2.851,2.897,2.955,2.94419,2.942025,3.000627,2.956315,2.898671
        Niue,distribution losses ,Asia & Oceania,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.000324,0.000323,0.00031,0.00013,0.000211111,0.000219444,0.000222222,0.000222222,0.000211111,0.000222222,0.00024,0.00024,0.0004,0.0004,0.00042,0.000416385
        North Korea,distribution losses ,Asia & Oceania,3.066,3.193,3.126,3.319,3.473,3.621,3.546,3.402,3.668,3.022,3.084,2.782,2.838,2.697,2.627,2.027,2.531,2.283,2.377,2.146,2.403,2.34225062
        Northern Mariana Islands,distribution losses ,Asia & Oceania,,,,,,,,,,,,,,,,,,,,,,ie
        Pakistan,distribution losses ,Asia & Oceania,16.546,18.879,20.041,20.371,21.037,22.506,21.912,18.742,19.396,18.957,15.315,16.054,16.372,16.932,17.627,17.209,23.582,21.11,16.773,17.389,18,18.358
        Papua New Guinea,distribution losses ,Asia & Oceania,0.15,0.163,0.163,0.2,0.24,0.562,0.457,0.524,0.58,0.383,0.406,0.407,0.434,0.4536,0.5117,0.441944444,0.337222222,0.338,0.29075,0.305277778,0.296444444,0.296444444
        Philippines,distribution losses ,Asia & Oceania,6.345,5.704,5.97,6.81,7.227,6.817,6.885,7.608,7.68,7.542,7.8,7.68,8.36,7.741,7.455,7.481,8.288,8.261747,9.00658,9.994347,9.741721,9.741721
        Samoa,distribution losses ,Asia & Oceania,0.006,0.0061,0.0085,0.0075,0.0119,0.0136,0.0174,0.0178,0.0141,0.0152,0.0151,0.0161,0.0154,0.015,0.014,0.0145,0.015,0.015,0.01495,0.0173,0.0157,0.015503333
        Singapore,distribution losses ,Asia & Oceania,1.152,1.987,2.274,1.946,2.168,1.194,1.062,1.182,1.061,1.327,2.279,1.168,0.859,1.103,1.004,0.889,0.984,0.652488,0.569419,0.570835,0.500511,0.566935392
        Solomon Islands,distribution losses ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.016,0.018,0.018,0.018925714
        South Korea,distribution losses ,Asia & Oceania,12.451,12.09,13.904,11.032,12.794,13.728,14.587,15.345,16.106,16.77,18.034237,17.430383,17.291504,18.310888,18.270413,17.97921,18.474843,18.790097,18.1830881,19.000475,18.609971,19.633793
        Sri Lanka,distribution losses ,Asia & Oceania,1.468,1.281,1.309,1.444,1.365,1.504,1.561,1.561,1.484,1.431,1.487,1.415,1.192,1.201,1.426,0.925,0.997,0.82729,1.40746,1.371987,1.496441,1.496441
        Taiwan,distribution losses ,Asia & Oceania,8.256676103,8.105765108,8.804949988,8.751094501,8.937121304,9.036052929,9.538676815,9.5901492,8.584159808,9.413301868,9.663413035,10.14864481,9.360338775,7.25093101,8.959804289,8.146752483,8.684563973,8.827302428,9.200442651,8.984018681,9.482015958,8.815791461
        Thailand,distribution losses ,Asia & Oceania,7.59,9.423,7.916,8.552,9.981,10.715,11.18,9.268,8.954,8.776,10.121,10.833,9.502,10.34,10.545,11.782,12.225,11.92,12.904,13.286,12.973,12.973
        Timor-Leste,distribution losses ,Asia & Oceania,--,--,--,0.012,0.014,0.014,0.014,0.018,0.022,0.026,0.028,0.028,0.026,0.06,0.07,0.075,0.08,0.085,0.09,0.103,0.1,0.106142857
        Tonga,distribution losses ,Asia & Oceania,0.005,0.004,0.004,0.004,0.004,0.008,0.008,0.008,0.008,0.00812,0.00722,0.00659,0.00566,0.004925,0.004743,0.00486,0.004923,0.0057,0.0057,0.0059,0.0059,0.0059
        Tuvalu,distribution losses ,Asia & Oceania,,,,,,,,,,,,,,,,,,,,,,
        U.S. Pacific Islands,distribution losses ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03563,0.03563,0.03563
        Vanuatu,distribution losses ,Asia & Oceania,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.0026,0.00343,0.00343,0.00345,0.005412,0.004925,0.004678,0.005644,0.004974,0.00532,0.0052,0.00623,0.0057,0.0057,0.0057
        Vietnam,distribution losses ,Asia & Oceania,3.657,4.243,5.012,5.272,6.01,6.258,6.863,7.445,7.401,7.985,9.597,9.937,10.715,11.502,12.877,12.934,13.648,14.123,15.403,15.479,15.687,16.31728571
        Wake Island,distribution losses ,Asia & Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Bahrain,distribution losses ,Middle East,0.557,0.589,0.543,0.303,0.676,0.411,0.431,0.408,1.938,2.038,1.614,0.484,0.494,0.517,0.569,0.604,0.597,0.632,0.54,0.611,0.6,0.595640644
        Iran,distribution losses ,Middle East,19.205,20.634,23.794,25.785,30.777,32.338,35.733,38.714,37.621,34.547,33.062,34.906,36.794,38.049,34.61,41.56,33.513,33.722,32.853,34.175,34.527,35.28733037
        Iraq,distribution losses ,Middle East,2.74,2.216,2.326,1.667,2.019,9.12,9.561,13.605,18.022,18.425,17.558,20.756,19.797,23.285,34.312,37.484,48.958,52.764865,55.63134,66.724312,59.562512,63.13404857
        Israel,distribution losses ,Middle East,1.438,1.341,1.39,1.437,1.385,1.389,1.375,1.427,1.195,1.761,1.616,1.64,1.736,2.567,1.738,2.472,2.535,2.387,2.513914,2.787,3.197,3.2
        Jordan,distribution losses ,Middle East,0.809,0.906,1.001,1.126,1.095,1.291,1.52,1.869,1.948,2.024,1.989,2.148,1.761,1.788,1.958,2.19,2.054,1.997,2.059,2.249,2.307,2.307
        Kuwait,distribution losses ,Middle East,3.556,3.773,4,4.378,4.538,4.967,5.437,5.951,6.514,6.615,6.471,6.865,7.283,7.727,5.754,6.041,6.192,6.487,6.579,6.701,6.636,6.64221892
        Lebanon,distribution losses ,Middle East,1.385,1.416,1.529,1.582,1.561,1.587,1.532,1.582,1.678,1.789,1.869,1.868,1.645,1.838,1.878,1.878,1.969,2.254708,2.287767,2.21879,1.873081,1.802379329
        Oman,distribution losses ,Middle East,1.849,1.852,2.108,2.244,2.134,2.809,2.792,2.94,2.87,3.34,3.027,2.842,3.41,2.871,3.17,3.17,3.249,3.317,3.67,3.562,3.742,3.777953012
        Palestinian Territories,distribution losses ,Middle East,0.28,0.2916,0.323,0.3721,0.539,0.6054,0.6195,0.649,0.7725,0.8967,0.6948,1.2917,0.537,0.5271,0.633,0.7113,0.7213,0.7348,0.7603,0.8473,0.83,0.83
        Qatar,distribution losses ,Middle East,0.633,0.694,0.764,0.837,0.916,1.019,1.214,1.388,1.53,1.517,1.767,1.915,2.168,2.159,2.341,2.475,2.532,2.695,2.786,2.772,2.774,2.885428571
        Saudi Arabia,distribution losses ,Middle East,9.131,7.575,9.828,7.002,12.927,18.579,13.798,15.69,17.712,17.965,21.388,23.508,23.78,20.017,21.144,25.275,26.186,32.423,33.105,31.055,35.779,37.34907143
        Syria,distribution losses ,Middle East,7.741,7.528,6.938,6.745,6.613,6.767,7.19,8.428,8.766,9.248,9.852,8.879,6.895,5.264,4.51,3.79,3.865,3.795708,3.795265,3.700786,3.7,3.7
        United Arab Emirates,distribution losses ,Middle East,1.351,3.098,3.362,3.548,3.761,3.757,4.132,4.875,4.98,5.304,5.815,6.136,6.574,6.807,7.212,7.883,8.022,8.219,7.909,7.011,7,6.989
        Yemen,distribution losses ,Middle East,0.948,1.03,0.934,0.978,0.977,1.075,1.376,1.532,1.508,1.639,1.854,1.59,2.33,2.19,1.924,1.423,1.164,0.958761,0.731799,0.674994,0.589554,0.589554
        Bermuda,distribution losses ,North America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447,0.0375,0.041,0.041,0.041
        Canada,distribution losses ,North America,47.271,44.365,49.353,38.315,37.72,22.132,23.225,21.165,23.502,26.326,25.902,26.647,26.011,26.03,29.295,33.263,32.537,35.407,33.525,33.548,32.891,33.037227
        Greenland,distribution losses ,North America,0,0,0,0,0.051,0.053,0.058,0.06,0.062,0.064,0.063,0.067,0.066,0.068,0.07,0.073,0.016,0.016,0.017,0.017,0.017,0.016999884
        Mexico,distribution losses ,North America,28.483,30.082,30.92,29.084,34.901,37.418,39.6,40.504,41.409,42.452,44.252002,45.601998,44.05,42.52,41.321999,40.639999,40.001999,43.915,42.074833,40.017884,36.985212,38.420159
        Saint Pierre and Miquelon,distribution losses ,North America,0.004,0.003479,0.00272,0.00271,0.00216,0.00205,0.00207,0.00139,0.00102,0.0021,0.00213,0.001,0.00086,0.00088,0.0001,0.00226,0.00173,0.00076,0.00137,0.0008,0.0008,0.001284667
        U.S. Territories,distribution losses ,North America,,,,,,,,,,,,,,,,,,,,,,
        United States,distribution losses ,North America,243.5111602,201.563884,247.7853351,227.5760394,265.9179766,269.217052,266.2767508,297.7659375,286.0476778,260.6504462,264.2852883,254.791868,262.7203839,255.5101531,243.5020226,245.2244445,241.7777182,227.4416463,222.3548204,215.1975074,200.7092115,224.61038
        Antarctica,distribution losses ,Central & South America,0,0,0,0,0,0.00014,0.00014,0.00014,0.00014,0.00028,0.00028,0.00028,0.000035,0.000035,0.000035,0.00007,0.00007,0,0,0,0,0
        Antigua and Barbuda,distribution losses ,Central & South America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.065,0.065,0.065
        Argentina,distribution losses ,Central & South America,13.188,12.847,14.501,14.049,15.445,15.956,14.575,17.957,16.274,17.98,16.817,18.701,18.445,22.278,17.808,17.872,20.432,22.985,23.676,20.862,20.74,22.328
        Aruba,distribution losses ,Central & South America,0.078,0.1347,0.1319,0.1402,0.136,0.1512,0.1479,0.1549,0.1493,0.1504,0.1507,0.1587,0.1484,0.1488,0.1377,0.1532,0.158,0.165,0.166,0.158,0.16,0.16
        Barbados,distribution losses ,Central & South America,0.055,0.061,0.057,0.058,0.06,0.062,0.063,0.065,0.043,0.045,0.051,0.068,0.043,0.043,0.048,0.02,0.021,0.021,0.02,0.06589,0.066,0.064817344
        Belize,distribution losses ,Central & South America,0.031,0.037,0.036,0.04,0.048,0.054,0.058,0.057,0.057,0.055441111,0.057041111,0.038157308,0.041633633,0.049770892,0.06504,0.06859,0.06805,0.0636,0.06511,0.06887,0.06887,0.06887
        Bolivia,distribution losses ,Central & South America,0.395,0.484,0.57,0.581,0.603,0.5,0.541,0.59,0.686,0.718,0.783,0.796,0.756,0.714,0.755,0.814,0.8,0.854611,0.883084,0.89493,0.882689,0.907095357
        Brazil,distribution losses ,Central & South America,63.571,56.539,57.88,60.221,65.273,66.88,70.55,71.851,77.081,80.112,85.748,87.524,94.367,94.995,93.174,93.076,98.317,97.6189,97.973,105.647,105.727,108.403
        British Virgin Islands,distribution losses ,Central & South America,0.01,0.01,0.011,0.011,0.011,0.0055,0.0052,0.0136,0.0178,0.019,0.017,0.0207,0.0204,0.0182,0.0115,0.0225,0.022,0.019,0.02,0.021,0.023,0.023
        Cayman Islands,distribution losses ,Central & South America,0,0,0,0,0,0,0,0,0.049,0.049,0.053,0.053,0.039,0.04,0.037,0.038,0.04,0.029,0.029,0.029,0.029,0.029
